ROUTE,DIRECTION,LATITUDE,LONGITUDE
I 80,Westbound,41.2936141,-110.7785269
I 80,Westbound,41.2937137,-110.7783642
I 80,Westbound,41.2938466,-110.7781368
I 80,Westbound,41.2939809,-110.7778985
I 80,Westbound,41.2943812,-110.7771758
I 80,Westbound,41.2945081,-110.7769405
I 80,Westbound,41.2946442,-110.7766783
I 80,Westbound,41.2949337,-110.7761033
I 80,Westbound,41.295535,-110.7748951
I 80,Westbound,41.296015,-110.7739357
I 80,Westbound,41.2968707,-110.7722195
I 80,Westbound,41.2972718,-110.7714086
I 80,Westbound,41.2977682,-110.7704126
I 80,Westbound,41.298307,-110.7693254
I 80,Westbound,41.2989217,-110.7680922
I 80,Westbound,41.2993674,-110.7671894
I 80,Westbound,41.2999415,-110.7660419
I 80,Westbound,41.3006104,-110.7646938
I 80,Westbound,41.3008646,-110.7641846
I 80,Westbound,41.3011207,-110.7636638
I 80,Westbound,41.3012394,-110.7634175
I 80,Westbound,41.3013679,-110.7631459
I 80,Westbound,41.301483,-110.7628963
I 80,Westbound,41.3015805,-110.7626766
I 80,Westbound,41.3017106,-110.7623729
I 80,Westbound,41.3018195,-110.7621081
I 80,Westbound,41.3019189,-110.7618586
I 80,Westbound,41.3020666,-110.7614735
I 80,Westbound,41.3021264,-110.7613138
I 80,Westbound,41.3022276,-110.7610349
I 80,Westbound,41.3023222,-110.7607627
I 80,Westbound,41.3024078,-110.7605059
I 80,Westbound,41.3025041,-110.7602042
I 80,Westbound,41.302578,-110.7599628
I 80,Westbound,41.3027522,-110.7593701
I 80,Westbound,41.3029677,-110.7586198
I 80,Westbound,41.30345182,-110.7569123
I 80,Westbound,41.3034775,-110.7568217
I 80,Westbound,41.3039094,-110.7553107
I 80,Westbound,41.3045214,-110.753151
I 80,Westbound,41.3049065,-110.7517998
I 80,Westbound,41.3053996,-110.7500789
I 80,Westbound,41.3061834,-110.7473134
I 80,Westbound,41.3064257,-110.746465
I 80,Westbound,41.307068,-110.7442038
I 80,Westbound,41.3073104,-110.7433603
I 80,Westbound,41.3077671,-110.74174
I 80,Westbound,41.3082372,-110.740094
I 80,Westbound,41.308496,-110.7391765
I 80,Westbound,41.3085683,-110.7389113
I 80,Westbound,41.3086466,-110.7386091
I 80,Westbound,41.3087066,-110.7383602
I 80,Westbound,41.3087738,-110.7380535
I 80,Westbound,41.3088283,-110.7377716
I 80,Westbound,41.3088754,-110.7374969
I 80,Westbound,41.3089244,-110.7371652
I 80,Westbound,41.3089589,-110.7368779
I 80,Westbound,41.3089881,-110.7365617
I 80,Westbound,41.30899399,-110.7364768
I 80,Westbound,41.3090075,-110.736282
I 80,Westbound,41.3090211,-110.735983
I 80,Westbound,41.3090269,-110.7356929
I 80,Westbound,41.309026,-110.7354115
I 80,Westbound,41.3090171,-110.735083
I 80,Westbound,41.3090171,-110.735083
I 80,Westbound,41.309,-110.7347834
I 80,Westbound,41.3089775,-110.7345035
I 80,Westbound,41.3089453,-110.7341877
I 80,Westbound,41.3089089,-110.7339011
I 80,Westbound,41.30889146,-110.7337847
I 80,Westbound,41.308862,-110.733588
I 80,Westbound,41.3088113,-110.7332959
I 80,Westbound,41.3087572,-110.733024
I 80,Westbound,41.3086945,-110.7327461
I 80,Westbound,41.3086767,-110.7326732
I 80,Westbound,41.3086169,-110.7324355
I 80,Westbound,41.3085429,-110.7321633
I 80,Westbound,41.3084669,-110.7319027
I 80,Westbound,41.3083833,-110.7316272
I 80,Westbound,41.3082923,-110.7313341
I 80,Westbound,41.30816168,-110.7309208
I 80,Westbound,41.30816168,-110.7309208
I 80,Westbound,41.3079336,-110.7301952
I 80,Westbound,41.30741459,-110.7285313
I 80,Westbound,41.3070194,-110.7272643
I 80,Westbound,41.3070194,-110.7272643
I 80,Westbound,41.30692812,-110.726969
I 80,Westbound,41.306481,-110.7255228
I 80,Westbound,41.3061367,-110.7244225
I 80,Westbound,41.3058773,-110.7235861
I 80,Westbound,41.3052541,-110.7215966
I 80,Westbound,41.3048476,-110.7202818
I 80,Westbound,41.3044851,-110.719118
I 80,Westbound,41.3037199,-110.716676
I 80,Westbound,41.3030231,-110.7144344
I 80,Westbound,41.3026206,-110.7131328
I 80,Westbound,41.302065,-110.7113631
I 80,Westbound,41.3016464,-110.7100229
I 80,Westbound,41.3013572,-110.7090909
I 80,Westbound,41.3008565,-110.7074889
I 80,Westbound,41.3004623,-110.7062167
I 80,Westbound,41.3001697,-110.7052871
I 80,Westbound,41.2997438,-110.703911
I 80,Westbound,41.2994933,-110.7031071
I 80,Westbound,41.2990414,-110.701673
I 80,Westbound,41.2988271,-110.7009878
I 80,Westbound,41.2987716,-110.7008124
I 80,Westbound,41.2986859,-110.7005508
I 80,Westbound,41.2985934,-110.7002834
I 80,Westbound,41.2985466,-110.7001556
I 80,Westbound,41.2984868,-110.6999941
I 80,Westbound,41.2983869,-110.6997428
I 80,Westbound,41.2982505,-110.6994227
I 80,Westbound,41.2981521,-110.6992054
I 80,Westbound,41.2980377,-110.6989688
I 80,Westbound,41.2978987,-110.6986965
I 80,Westbound,41.2977718,-110.6984574
I 80,Westbound,41.2972425,-110.6974758
I 80,Westbound,41.2968365,-110.6967086
I 80,Westbound,41.29617501,-110.6954777
I 80,Westbound,41.2960551,-110.6952492
I 80,Westbound,41.2959153,-110.6949726
I 80,Westbound,41.2958263,-110.6947871
I 80,Westbound,41.295784,-110.6946982
I 80,Westbound,41.2956698,-110.6944437
I 80,Westbound,41.2955668,-110.694191
I 80,Westbound,41.2954602,-110.6938996
I 80,Westbound,41.2953728,-110.6936279
I 80,Westbound,41.2952891,-110.6933348
I 80,Westbound,41.2952208,-110.6930657
I 80,Westbound,41.2951573,-110.6927844
I 80,Westbound,41.295142,-110.6927112
I 80,Westbound,41.2950927,-110.6924633
I 80,Westbound,41.2950439,-110.6921852
I 80,Westbound,41.2949955,-110.6918674
I 80,Westbound,41.2949594,-110.6915749
I 80,Westbound,41.294929,-110.6912511
I 80,Westbound,41.2949104,-110.6909637
I 80,Westbound,41.2948992,-110.6906466
I 80,Westbound,41.294897,-110.6903485
I 80,Westbound,41.2949037,-110.6900219
I 80,Westbound,41.2949176,-110.6897344
I 80,Westbound,41.2949403,-110.6894193
I 80,Westbound,41.2949694,-110.6891252
I 80,Westbound,41.2950006,-110.688878
I 80,Westbound,41.2950103,-110.6888046
I 80,Westbound,41.2950618,-110.6884864
I 80,Westbound,41.2951153,-110.6882083
I 80,Westbound,41.2951773,-110.6879327
I 80,Westbound,41.2952457,-110.6876611
I 80,Westbound,41.2953332,-110.6873479
I 80,Westbound,41.2954256,-110.6870577
I 80,Westbound,41.2955196,-110.6867897
I 80,Westbound,41.2956171,-110.6865352
I 80,Westbound,41.2957392,-110.6862448
I 80,Westbound,41.2958629,-110.6859765
I 80,Westbound,41.2959846,-110.6857289
I 80,Westbound,41.2961063,-110.6854928
I 80,Westbound,41.2962482,-110.6852291
I 80,Westbound,41.2973231,-110.6832797
I 80,Westbound,41.297597,-110.6827895
I 80,Westbound,41.2977295,-110.6825483
I 80,Westbound,41.2978513,-110.6823197
I 80,Westbound,41.2979815,-110.6820652
I 80,Westbound,41.2981034,-110.6818141
I 80,Westbound,41.2982205,-110.6815583
I 80,Westbound,41.2983355,-110.6812899
I 80,Westbound,41.2984381,-110.6810337
I 80,Westbound,41.2985382,-110.6807651
I 80,Westbound,41.2986389,-110.680476
I 80,Westbound,41.2987236,-110.680218
I 80,Westbound,41.2988059,-110.6799486
I 80,Westbound,41.2988895,-110.6796495
I 80,Westbound,41.29896,-110.6793737
I 80,Westbound,41.2990252,-110.6790956
I 80,Westbound,41.2990905,-110.6787881
I 80,Westbound,41.2991425,-110.6785147
I 80,Westbound,41.2991905,-110.6782305
I 80,Westbound,41.2992368,-110.6779173
I 80,Westbound,41.2992734,-110.6776309
I 80,Westbound,41.29930082,-110.677379
I 80,Westbound,41.2993077,-110.6773157
I 80,Westbound,41.2993336,-110.6770191
I 80,Westbound,41.2993516,-110.676741
I 80,Westbound,41.2993638,-110.6764535
I 80,Westbound,41.2993707,-110.6761575
I 80,Westbound,41.2993712,-110.676092
I 80,Westbound,41.2993716,-110.675842
I 80,Westbound,41.299368,-110.675546
I 80,Westbound,41.2993545,-110.6746572
I 80,Westbound,41.2993405,-110.6738652
I 80,Westbound,41.2993405,-110.6738652
I 80,Westbound,41.2993158,-110.6722867
I 80,Westbound,41.29928107,-110.6700675
I 80,Westbound,41.29928107,-110.6700675
I 80,Westbound,41.299267,-110.6690787
I 80,Westbound,41.29924811,-110.6679938
I 80,Westbound,41.2992408,-110.6675736
I 80,Westbound,41.2992285,-110.6667526
I 80,Westbound,41.2992285,-110.6667526
I 80,Westbound,41.29922515,-110.6665469
I 80,Westbound,41.2992044,-110.6652711
I 80,Westbound,41.2991882,-110.6641597
I 80,Westbound,41.299165,-110.6627902
I 80,Westbound,41.2991469,-110.6614609
I 80,Westbound,41.2991313,-110.6605578
I 80,Westbound,41.2991194,-110.659694
I 80,Westbound,41.2990975,-110.6585083
I 80,Westbound,41.2990563,-110.6559173
I 80,Westbound,41.299029,-110.6543296
I 80,Westbound,41.2990129,-110.6530761
I 80,Westbound,41.2990037,-110.6526064
I 80,Westbound,41.2989952,-110.6523098
I 80,Westbound,41.2989591,-110.651414
I 80,Westbound,41.29895417,-110.651258
I 80,Westbound,41.2989478,-110.6510566
I 80,Westbound,41.2989311,-110.6501889
I 80,Westbound,41.2988985,-110.648063
I 80,Westbound,41.2988985,-110.648063
I 80,Westbound,41.2988807,-110.6470604
I 80,Westbound,41.298873,-110.6465389
I 80,Westbound,41.2988545,-110.6452857
I 80,Westbound,41.29883269,-110.6439272
I 80,Westbound,41.29883269,-110.6439272
I 80,Westbound,41.298807,-110.6423969
I 80,Westbound,41.29879133,-110.6413932
I 80,Westbound,41.2987739,-110.6402772
I 80,Westbound,41.2987739,-110.6402772
I 80,Westbound,41.29877094,-110.640104
I 80,Westbound,41.2987485,-110.6387902
I 80,Westbound,41.2987186,-110.636747
I 80,Westbound,41.2986898,-110.6350238
I 80,Westbound,41.29868087,-110.6344391
I 80,Westbound,41.29866923,-110.6336774
I 80,Westbound,41.2986657,-110.6334467
I 80,Westbound,41.2986438,-110.6322184
I 80,Westbound,41.2986438,-110.6322184
I 80,Westbound,41.2986294,-110.6313554
I 80,Westbound,41.2986204,-110.6306756
I 80,Westbound,41.2986175,-110.6304564
I 80,Westbound,41.2985872,-110.6286842
I 80,Westbound,41.2985872,-110.6286842
I 80,Westbound,41.2985703,-110.62753
I 80,Westbound,41.29855705,-110.6267156
I 80,Westbound,41.2985463,-110.6260545
I 80,Westbound,41.2985324,-110.6253311
I 80,Westbound,41.2985324,-110.6253311
I 80,Westbound,41.29852379,-110.6248553
I 80,Westbound,41.2985219,-110.6247505
I 80,Westbound,41.2984996,-110.6232677
I 80,Westbound,41.2984627,-110.6210621
I 80,Westbound,41.298403,-110.6173314
I 80,Westbound,41.2983785,-110.6156836
I 80,Westbound,41.2983389,-110.613367
I 80,Westbound,41.2983058,-110.6112449
I 80,Westbound,41.29829,-110.6103831
I 80,Westbound,41.2982487,-110.6079288
I 80,Westbound,41.2982223,-110.6061627
I 80,Westbound,41.298172,-110.6031509
I 80,Westbound,41.2981441,-110.601342
I 80,Westbound,41.2981242,-110.6001934
I 80,Westbound,41.2980963,-110.5983474
I 80,Westbound,41.2980414,-110.5950677
I 80,Westbound,41.2980042,-110.5929421
I 80,Westbound,41.2979884,-110.5919581
I 80,Westbound,41.2979285,-110.5885652
I 80,Westbound,41.2978788,-110.585487
I 80,Westbound,41.2978352,-110.583067
I 80,Westbound,41.2978169,-110.5818773
I 80,Westbound,41.2977884,-110.5803537
I 80,Westbound,41.297744,-110.5776039
I 80,Westbound,41.2977214,-110.5763368
I 80,Westbound,41.2976832,-110.5739318
I 80,Westbound,41.297653,-110.5722568
I 80,Westbound,41.297624,-110.5703735
I 80,Westbound,41.2976044,-110.5692573
I 80,Westbound,41.2975734,-110.5673399
I 80,Westbound,41.2975518,-110.5660766
I 80,Westbound,41.2975343,-110.5651723
I 80,Westbound,41.2975179,-110.5641598
I 80,Westbound,41.2974917,-110.5627122
I 80,Westbound,41.297452,-110.5602863
I 80,Westbound,41.2974458,-110.5596775
I 80,Westbound,41.2974463,-110.5593535
I 80,Westbound,41.2974501,-110.5590281
I 80,Westbound,41.2974556,-110.5587683
I 80,Westbound,41.2974657,-110.5584542
I 80,Westbound,41.2974813,-110.5581198
I 80,Westbound,41.2974996,-110.5578053
I 80,Westbound,41.2975188,-110.5575108
I 80,Westbound,41.2975411,-110.5572169
I 80,Westbound,41.2975502,-110.5571127
I 80,Westbound,41.2975696,-110.5568951
I 80,Westbound,41.2975944,-110.5566471
I 80,Westbound,41.2975944,-110.5566471
I 80,Westbound,41.2976344,-110.5562892
I 80,Westbound,41.2976801,-110.5559329
I 80,Westbound,41.297714,-110.5556864
I 80,Westbound,41.2977569,-110.5553958
I 80,Westbound,41.2978135,-110.5550424
I 80,Westbound,41.2978535,-110.5548076
I 80,Westbound,41.2979053,-110.55452
I 80,Westbound,41.2979644,-110.5542059
I 80,Westbound,41.2980294,-110.5538864
I 80,Westbound,41.2980871,-110.5536226
I 80,Westbound,41.2981545,-110.5533351
I 80,Westbound,41.2982221,-110.5530589
I 80,Westbound,41.2982689,-110.5528742
I 80,Westbound,41.2983705,-110.5524852
I 80,Westbound,41.2984427,-110.5522227
I 80,Westbound,41.2985311,-110.551918
I 80,Westbound,41.2986129,-110.5516504
I 80,Westbound,41.2987407,-110.5512516
I 80,Westbound,41.2990491,-110.5503143
I 80,Westbound,41.2992648,-110.5496673
I 80,Westbound,41.2992648,-110.5496673
I 80,Westbound,41.2998566,-110.5478743
I 80,Westbound,41.3002383,-110.5467132
I 80,Westbound,41.30031447,-110.5464838
I 80,Westbound,41.30079191,-110.5450461
I 80,Westbound,41.30079191,-110.5450461
I 80,Westbound,41.3008956,-110.5447338
I 80,Westbound,41.3011466,-110.5439711
I 80,Westbound,41.3015178,-110.5428512
I 80,Westbound,41.3018981,-110.5416946
I 80,Westbound,41.30218289,-110.540827
I 80,Westbound,41.3022453,-110.5406369
I 80,Westbound,41.3024099,-110.5401406
I 80,Westbound,41.3025986,-110.5395769
I 80,Westbound,41.3029588,-110.5384828
I 80,Westbound,41.30312611,-110.537984
I 80,Westbound,41.30312611,-110.537984
I 80,Westbound,41.30371997,-110.5361912
I 80,Westbound,41.3037708,-110.5360377
I 80,Westbound,41.3042239,-110.5346606
I 80,Westbound,41.3045002,-110.5338267
I 80,Westbound,41.30457799,-110.5335872
I 80,Westbound,41.30457799,-110.5335872
I 80,Westbound,41.30482247,-110.5328348
I 80,Westbound,41.304868,-110.5326946
I 80,Westbound,41.3050514,-110.5321366
I 80,Westbound,41.3054125,-110.5310431
I 80,Westbound,41.3058307,-110.5297889
I 80,Westbound,41.3061481,-110.5288278
I 80,Westbound,41.3065159,-110.5277033
I 80,Westbound,41.307585,-110.5244709
I 80,Westbound,41.3084105,-110.5219471
I 80,Westbound,41.308687,-110.521117
I 80,Westbound,41.3090507,-110.5200368
I 80,Westbound,41.3093372,-110.5191682
I 80,Westbound,41.3096962,-110.5180863
I 80,Westbound,41.3101549,-110.5166884
I 80,Westbound,41.31032702,-110.5161753
I 80,Westbound,41.3106181,-110.5153076
I 80,Westbound,41.3107129,-110.5150193
I 80,Westbound,41.3110618,-110.5139453
I 80,Westbound,41.3110618,-110.5139453
I 80,Westbound,41.3112414,-110.513394
I 80,Westbound,41.3117967,-110.5117033
I 80,Westbound,41.31218877,-110.5104854
I 80,Westbound,41.3124193,-110.5097693
I 80,Westbound,41.3125908,-110.5092409
I 80,Westbound,41.3126985,-110.5089123
I 80,Westbound,41.31290212,-110.5083015
I 80,Westbound,41.31290212,-110.5083015
I 80,Westbound,41.3132166,-110.5073576
I 80,Westbound,41.3135261,-110.5064372
I 80,Westbound,41.31357369,-110.506293
I 80,Westbound,41.3135922,-110.5062369
I 80,Westbound,41.313988,-110.505016
I 80,Westbound,41.3141829,-110.5044196
I 80,Westbound,41.3141829,-110.5044196
I 80,Westbound,41.31437259,-110.5038381
I 80,Westbound,41.3144322,-110.5036554
I 80,Westbound,41.3148762,-110.5023114
I 80,Westbound,41.3152358,-110.5012104
I 80,Westbound,41.3157364,-110.4996903
I 80,Westbound,41.3160691,-110.4986733
I 80,Westbound,41.3165819,-110.4971184
I 80,Westbound,41.3168482,-110.4963027
I 80,Westbound,41.3177178,-110.4936638
I 80,Westbound,41.3180981,-110.4925035
I 80,Westbound,41.3184561,-110.4914254
I 80,Westbound,41.3188044,-110.4903585
I 80,Westbound,41.3194043,-110.4885363
I 80,Westbound,41.31977,-110.4874183
I 80,Westbound,41.3201456,-110.4862852
I 80,Westbound,41.3206213,-110.4848403
I 80,Westbound,41.3217393,-110.4814337
I 80,Westbound,41.322339,-110.4796181
I 80,Westbound,41.3230557,-110.4774324
I 80,Westbound,41.323407,-110.4763673
I 80,Westbound,41.3237859,-110.4752099
I 80,Westbound,41.3242426,-110.4738307
I 80,Westbound,41.3246994,-110.4724358
I 80,Westbound,41.3251648,-110.4710208
I 80,Westbound,41.3254027,-110.4702894
I 80,Westbound,41.3255921,-110.469688
I 80,Westbound,41.3256729,-110.4694249
I 80,Westbound,41.325765,-110.4691178
I 80,Westbound,41.32592,-110.4685829
I 80,Westbound,41.3260029,-110.4682858
I 80,Westbound,41.3260787,-110.4680067
I 80,Westbound,41.3261619,-110.4676917
I 80,Westbound,41.3262914,-110.4671915
I 80,Westbound,41.3264301,-110.4666362
I 80,Westbound,41.32644941,-110.4665559
I 80,Westbound,41.3265048,-110.4663253
I 80,Westbound,41.3265687,-110.4660498
I 80,Westbound,41.3266941,-110.4654957
I 80,Westbound,41.3267617,-110.4651895
I 80,Westbound,41.3268342,-110.4648463
I 80,Westbound,41.3268859,-110.464592
I 80,Westbound,41.3269409,-110.46431
I 80,Westbound,41.3269942,-110.4640267
I 80,Westbound,41.327051,-110.4637152
I 80,Westbound,41.3271046,-110.4634132
I 80,Westbound,41.3271569,-110.4631186
I 80,Westbound,41.3272523,-110.4625586
I 80,Westbound,41.3272982,-110.4622736
I 80,Westbound,41.3273417,-110.4619893
I 80,Westbound,41.3273885,-110.4616661
I 80,Westbound,41.3275472,-110.4605076
I 80,Westbound,41.3276297,-110.4598914
I 80,Westbound,41.32779008,-110.4586631
I 80,Westbound,41.32779008,-110.4586631
I 80,Westbound,41.3278841,-110.4579346
I 80,Westbound,41.3280466,-110.4566497
I 80,Westbound,41.32817993,-110.4556304
I 80,Westbound,41.3284661,-110.4534148
I 80,Westbound,41.3284661,-110.4534148
I 80,Westbound,41.3285862,-110.4524946
I 80,Westbound,41.32862897,-110.4521604
I 80,Westbound,41.3287779,-110.4509968
I 80,Westbound,41.3289598,-110.4496142
I 80,Westbound,41.3293521,-110.4465872
I 80,Westbound,41.329446,-110.4458741
I 80,Westbound,41.3296317,-110.4444559
I 80,Westbound,41.3298164,-110.442996
I 80,Westbound,41.3300121,-110.4415103
I 80,Westbound,41.3301627,-110.4403412
I 80,Westbound,41.3303089,-110.4392293
I 80,Westbound,41.33043242,-110.4382563
I 80,Westbound,41.3304622,-110.4380217
I 80,Westbound,41.3305852,-110.4370652
I 80,Westbound,41.3307166,-110.4360704
I 80,Westbound,41.33075559,-110.435772
I 80,Westbound,41.33075559,-110.435772
I 80,Westbound,41.3310475,-110.4335378
I 80,Westbound,41.3312109,-110.4323432
I 80,Westbound,41.3312564,-110.4320161
I 80,Westbound,41.331333,-110.4314841
I 80,Westbound,41.3314294,-110.4308514
I 80,Westbound,41.3314752,-110.4305637
I 80,Westbound,41.3315276,-110.430249
I 80,Westbound,41.33167213,-110.4294012
I 80,Westbound,41.33168266,-110.4293394
I 80,Westbound,41.33168266,-110.4293394
I 80,Westbound,41.33169959,-110.4292409
I 80,Westbound,41.3317267,-110.4290831
I 80,Westbound,41.3318328,-110.4284898
I 80,Westbound,41.3318928,-110.4281676
I 80,Westbound,41.3319387,-110.4279301
I 80,Westbound,41.3321799,-110.4267025
I 80,Westbound,41.332264,-110.4262793
I 80,Westbound,41.3323394,-110.4258998
I 80,Westbound,41.3324028,-110.4255928
I 80,Westbound,41.3324704,-110.4252781
I 80,Westbound,41.3325928,-110.4247237
I 80,Westbound,41.33274845,-110.4240295
I 80,Westbound,41.33274845,-110.4240295
I 80,Westbound,41.3328491,-110.4235805
I 80,Westbound,41.33286769,-110.4235004
I 80,Westbound,41.332928,-110.4232405
I 80,Westbound,41.3330497,-110.422727
I 80,Westbound,41.3331763,-110.4222034
I 80,Westbound,41.3333296,-110.4215826
I 80,Westbound,41.3335462,-110.4207323
I 80,Westbound,41.3336523,-110.4203248
I 80,Westbound,41.3337733,-110.4198728
I 80,Westbound,41.3339213,-110.4193308
I 80,Westbound,41.3340245,-110.4189599
I 80,Westbound,41.3341683,-110.4184533
I 80,Westbound,41.3343728,-110.417747
I 80,Westbound,41.3345108,-110.4172783
I 80,Westbound,41.3346529,-110.4168068
I 80,Westbound,41.3348176,-110.4162734
I 80,Westbound,41.3349984,-110.4157077
I 80,Westbound,41.3350815,-110.4154535
I 80,Westbound,41.3351854,-110.4151425
I 80,Westbound,41.3352631,-110.4148946
I 80,Westbound,41.3353444,-110.4146119
I 80,Westbound,41.335531,-110.4140451
I 80,Westbound,41.335717,-110.4134941
I 80,Westbound,41.3358982,-110.412969
I 80,Westbound,41.3361758,-110.4121814
I 80,Westbound,41.3363983,-110.4115596
I 80,Westbound,41.336491,-110.4113058
I 80,Westbound,41.3366723,-110.4108199
I 80,Westbound,41.3369801,-110.41001
I 80,Westbound,41.3371905,-110.4094706
I 80,Westbound,41.3375189,-110.4086462
I 80,Westbound,41.337625,-110.4083842
I 80,Westbound,41.337847,-110.4078455
I 80,Westbound,41.3383761,-110.4065844
I 80,Westbound,41.3386047,-110.4060504
I 80,Westbound,41.3387779,-110.4056556
