ROUTE,LATITUDE,LONGITUDE
I 80,41.1825888,-105.421583
I 80,41.18214305,-105.4214447
I 80,41.18174465,-105.4213054
I 80,41.181472,-105.4212024
I 80,41.18110425,-105.4210521
I 80,41.18073145,-105.4208857
I 80,41.1804043,-105.4207269
I 80,41.18000465,-105.4205194
I 80,41.17970255,-105.4203532
I 80,41.1793666,-105.4201568
I 80,41.1791189,-105.4200025
I 80,41.17878065,-105.4197779
I 80,41.1781661,-105.4193447
I 80,41.16972555,-105.4132497
I 80,41.1686958,-105.4125124
I 80,41.16410755,-105.4091934
I 80,41.1634893,-105.4087301
I 80,41.16278745,-105.4081755
I 80,41.1622078,-105.4076908
I 80,41.16163845,-105.40719
I 80,41.1612013,-105.4067909
I 80,41.1607956,-105.4064057
I 80,41.16036385,-105.4059834
I 80,41.15991645,-105.4055288
I 80,41.1594288,-105.4050113
I 80,41.1589534,-105.4044893
I 80,41.15851955,-105.404
I 80,41.15815025,-105.40357
I 80,41.15785799,-105.4032161
I 80,41.15780865,-105.4031564
I 80,41.15745485,-105.4027109
I 80,41.15701985,-105.4021378
I 80,41.1565587,-105.401514
I 80,41.15621615,-105.401035
I 80,41.15588505,-105.4005577
I 80,41.15551285,-105.4000026
I 80,41.1552125,-105.3995385
I 80,41.15478655,-105.3988573
I 80,41.1543469,-105.3981216
I 80,41.1538809,-105.3972999
I 80,41.1534634,-105.3965261
I 80,41.1528188,-105.3952933
I 80,41.1502357,-105.390294
I 80,41.14890865,-105.3877369
I 80,41.14854207,-105.3870226
I 80,41.14823471,-105.3864219
I 80,41.1478897,-105.3857301
I 80,41.1476947,-105.3853131
I 80,41.14758,-105.3850537
I 80,41.1472651,-105.3842955
I 80,41.14712185,-105.3839304
I 80,41.1469758,-105.3835414
I 80,41.14683185,-105.3831321
I 80,41.14670695,-105.3827531
I 80,41.1465405,-105.3822197
I 80,41.14637875,-105.3816717
I 80,41.14490375,-105.3765654
I 80,41.14464035,-105.3756156
I 80,41.1444184,-105.3747452
I 80,41.14422075,-105.3739192
I 80,41.1440269,-105.3730476
I 80,41.14388045,-105.3723302
I 80,41.14374515,-105.3716218
I 80,41.1437003,-105.371363
I 80,41.14368385,-105.371294
I 80,41.14353895,-105.3704389
I 80,41.14353,-105.370408
I 80,41.14352795,-105.3703718
I 80,41.14351775,-105.3703364
I 80,41.14351635,-105.3703106
I 80,41.14337085,-105.3694355
I 80,41.14320485,-105.3684719
I 80,41.143182,-105.368334
I 80,41.14318015,-105.368302
I 80,41.14317145,-105.3682718
I 80,41.14307575,-105.367709
I 80,41.143023,-105.367376
I 80,41.14298905,-105.3671915
I 80,41.142987,-105.3671547
I 80,41.14297665,-105.367119
I 80,41.1429695,-105.3670492
I 80,41.1429445,-105.3669065
I 80,41.14293545,-105.3668753
I 80,41.142927,-105.3668052
I 80,41.14287265,-105.3665059
I 80,41.14287005,-105.3664728
I 80,41.14286115,-105.3664423
I 80,41.14285815,-105.3664044
I 80,41.14284105,-105.3663321
I 80,41.1428258,-105.3662263
I 80,41.14271975,-105.3656593
I 80,41.14255565,-105.3648256
I 80,41.14245295,-105.3643423
I 80,41.14232215,-105.3637658
I 80,41.14214185,-105.3630186
I 80,41.1419283,-105.3621959
I 80,41.14165425,-105.361214
I 80,41.14142835,-105.3604648
I 80,41.1411422,-105.3595698
I 80,41.140921,-105.3589224
I 80,41.1406518,-105.3581708
I 80,41.14037295,-105.3574508
I 80,41.14017865,-105.356986
I 80,41.1399996,-105.3565797
I 80,41.13975775,-105.3560624
I 80,41.13949365,-105.3555326
I 80,41.13922965,-105.3550377
I 80,41.13895225,-105.3545486
I 80,41.13868305,-105.3541016
I 80,41.13840865,-105.3536714
I 80,41.13837875,-105.353618
I 80,41.137899,-105.3528842
I 80,41.13749185,-105.3522879
I 80,41.13265475,-105.3454043
I 80,41.13198705,-105.3444426
I 80,41.13158705,-105.3438544
I 80,41.1312977,-105.3434143
I 80,41.1310101,-105.342964
I 80,41.1307291,-105.3425116
I 80,41.1303026,-105.3417999
I 80,41.1299011,-105.341097
I 80,41.1296448,-105.3406308
I 80,41.1293701,-105.3401117
I 80,41.12912485,-105.3396201
I 80,41.1288897,-105.3391188
I 80,41.12866265,-105.3385995
I 80,41.1284245,-105.3380139
I 80,41.12826095,-105.3375868
I 80,41.1281003,-105.3371378
I 80,41.12793065,-105.3366334
I 80,41.12777925,-105.3361548
I 80,41.1276211,-105.335611
I 80,41.12748465,-105.3350947
I 80,41.12741145,-105.334797
I 80,41.12728565,-105.3342501
I 80,41.1271603,-105.33368
I 80,41.12704235,-105.3331024
I 80,41.1269566,-105.3326533
I 80,41.12680745,-105.3318051
I 80,41.1266863,-105.3310605
I 80,41.12660575,-105.3305173
I 80,41.12651135,-105.3298206
I 80,41.12642885,-105.3291387
I 80,41.1263409,-105.3282956
I 80,41.12627465,-105.3275325
I 80,41.12621835,-105.3267968
I 80,41.12614035,-105.3256483
I 80,41.1260734,-105.3244515
I 80,41.12600915,-105.3231187
I 80,41.125642,-105.3144184
I 80,41.1254922,-105.3107703
I 80,41.1254616,-105.310123
I 80,41.1254254,-105.3094789
I 80,41.12536375,-105.3086702
I 80,41.1253328,-105.3083462
I 80,41.1252705,-105.3077761
I 80,41.12509395,-105.3063122
I 80,41.12494728,-105.3051306
I 80,41.12423865,-105.2994219
I 80,41.1240573,-105.2979737
I 80,41.12398175,-105.2974022
I 80,41.1238516,-105.2965396
I 80,41.1237058,-105.295706
I 80,41.12354995,-105.2949275
I 80,41.1234644,-105.2945353
I 80,41.12336805,-105.2941208
I 80,41.1231797,-105.2933686
I 80,41.122976,-105.2926233
I 80,41.12272765,-105.2917999
I 80,41.1225028,-105.2911067
I 80,41.1222437,-105.29037
I 80,41.12197505,-105.2896645
I 80,41.12172305,-105.2890426
I 80,41.1213982,-105.2882928
I 80,41.12109075,-105.2876302
I 80,41.1207048,-105.2868437
I 80,41.11684276,-105.2792879
I 80,41.1168057,-105.2792153
I 80,41.11494515,-105.2755876
I 80,41.11410815,-105.2739456
I 80,41.11383805,-105.2734013
I 80,41.1136355,-105.272973
I 80,41.1134192,-105.2724876
I 80,41.1132258,-105.2720282
I 80,41.1130303,-105.2715373
I 80,41.11284735,-105.2710486
I 80,41.1126935,-105.270609
I 80,41.1125582,-105.2701941
I 80,41.11240735,-105.2696956
I 80,41.11070645,-105.263926
I 80,41.10934145,-105.2592666
I 80,41.10809515,-105.2550354
I 80,41.1072636,-105.252175
I 80,41.10678255,-105.2504903
I 80,41.1062859,-105.2486885
I 80,41.10601925,-105.2476954
I 80,41.1058793,-105.2471507
I 80,41.1057391,-105.2465687
I 80,41.10560305,-105.2459721
I 80,41.10550285,-105.2454919
I 80,41.10539155,-105.2449019
I 80,41.1052936,-105.2443195
I 80,41.10516655,-105.2434706
I 80,41.10509735,-105.2429408
I 80,41.105027,-105.2423196
I 80,41.10496105,-105.2416605
I 80,41.10490425,-105.2409729
I 80,41.1048603,-105.240312
I 80,41.104824,-105.2395713
I 80,41.10479865,-105.238709
I 80,41.1047908,-105.2378594
I 80,41.10477085,-105.2304295
I 80,41.10476805,-105.2293851
I 80,41.1047511,-105.228528
I 80,41.1047279,-105.2279896
I 80,41.10470905,-105.2276686
I 80,41.1046665,-105.2270969
I 80,41.1046075,-105.2264865
I 80,41.10453945,-105.2259178
I 80,41.10445875,-105.2253464
I 80,41.1043564,-105.2247281
I 80,41.10425175,-105.2241729
I 80,41.10412385,-105.2235649
I 80,41.1039975,-105.2230263
I 80,41.1038625,-105.2225034
I 80,41.10370785,-105.2219549
I 80,41.10356375,-105.2214807
I 80,41.1033919,-105.2209555
I 80,41.10320975,-105.2204368
I 80,41.1030728,-105.2200727
I 80,41.10284495,-105.2195046
I 80,41.10261735,-105.2189686
I 80,41.1017341,-105.217
I 80,41.10001805,-105.2132167
I 80,41.0989524,-105.2108846
I 80,41.0986243,-105.2101861
I 80,41.0982273,-105.2093677
I 80,41.0968357,-105.2066091
I 80,41.09665595,-105.2062265
I 80,41.0965394,-105.2059626
I 80,41.096395,-105.2056145
I 80,41.09629005,-105.2053438
I 80,41.09619465,-105.2050824
I 80,41.0960506,-105.2046569
I 80,41.09593845,-105.2042967
I 80,41.09584725,-105.2039817
I 80,41.095764,-105.2036697
I 80,41.0956763,-105.2033125
I 80,41.09558335,-105.2028952
I 80,41.09550595,-105.2025094
I 80,41.09544575,-105.202176
I 80,41.0953865,-105.2018053
I 80,41.0953426,-105.201489
I 80,41.0952985,-105.2011161
I 80,41.09526415,-105.2007595
I 80,41.0952356,-105.2003791
I 80,41.09521955,-105.200092
I 80,41.09520615,-105.1997369
I 80,41.09519905,-105.1991608
I 80,41.09520955,-105.1985416
I 80,41.0952204,-105.1982763
I 80,41.09523815,-105.1979876
I 80,41.09528705,-105.1974161
I 80,41.0953176,-105.1971235
I 80,41.09539015,-105.19654
I 80,41.09586695,-105.1931023
I 80,41.0959319,-105.1926038
I 80,41.0960001,-105.1920193
I 80,41.0960642,-105.1914089
I 80,41.0961193,-105.1908234
I 80,41.09615945,-105.1903254
I 80,41.0962215,-105.189394
I 80,41.0962623,-105.1885622
I 80,41.09638245,-105.1858665
I 80,41.09655015,-105.181785
I 80,41.09662415,-105.180092
I 80,41.0967418,-105.17803
I 80,41.09685065,-105.1766019
I 80,41.09726541,-105.1716951
I 80,41.09733445,-105.1708783
I 80,41.0975238,-105.1685714
I 80,41.09776235,-105.1658098
I 80,41.0978194,-105.1652011
I 80,41.0978911,-105.1645269
I 80,41.097989,-105.1637387
I 80,41.098109,-105.1629088
I 80,41.09821495,-105.1622588
I 80,41.09830475,-105.1617655
I 80,41.09846815,-105.16092
I 80,41.09936115,-105.1564518
I 80,41.09951815,-105.1556159
I 80,41.09962835,-105.1549628
I 80,41.09967825,-105.1546269
I 80,41.09973705,-105.1541841
I 80,41.0997823,-105.1537948
I 80,41.09982405,-105.153382
I 80,41.09988515,-105.1526139
I 80,41.09990935,-105.1521803
I 80,41.0999244,-105.151802
I 80,41.09993365,-105.1514414
I 80,41.0999387,-105.1509544
I 80,41.09993125,-105.1502513
I 80,41.0999165,-105.1497899
I 80,41.09989835,-105.1494046
I 80,41.0998677,-105.1489059
I 80,41.09984115,-105.1485684
I 80,41.09978745,-105.147988
I 80,41.0996932,-105.1471081
I 80,41.0990851,-105.1417056
I 80,41.0989526,-105.140502
I 80,41.0988784,-105.1397818
I 80,41.09879945,-105.1389396
I 80,41.09874055,-105.1381919
I 80,41.0986862,-105.1373253
I 80,41.0986475,-105.1365059
I 80,41.098618,-105.1356486
I 80,41.09860645,-105.1351157
I 80,41.0986012,-105.1344736
I 80,41.09860455,-105.1338722
I 80,41.0986201,-105.1330287
I 80,41.0986574,-105.1315689
I 80,41.0987832,-105.1268869
I 80,41.09879665,-105.1260393
I 80,41.09880185,-105.1250523
I 80,41.0987932,-105.1237043
I 80,41.09876565,-105.1225653
I 80,41.0987195,-105.121375
I 80,41.0986443,-105.1199437
I 80,41.0985865,-105.119088
I 80,41.0984702,-105.1176968
I 80,41.09834965,-105.1164783
I 80,41.09829567,-105.1159807
I 80,41.09822475,-105.1153267
I 80,41.0981524,-105.1147579
I 80,41.0978795,-105.1127596
I 80,41.0974257,-105.10955
I 80,41.09734115,-105.1088182
I 80,41.0972858,-105.1082121
I 80,41.09724715,-105.1076372
I 80,41.09722625,-105.1070649
I 80,41.09721915,-105.106562
I 80,41.09721935,-105.1062096
I 80,41.09722605,-105.105839
I 80,41.09724395,-105.10535
I 80,41.09727505,-105.1048145
I 80,41.0973041,-105.1044365
I 80,41.0973481,-105.1039703
I 80,41.09739175,-105.1035803
I 80,41.09745695,-105.1030838
I 80,41.0975199,-105.1026712
I 80,41.0975688,-105.1023829
I 80,41.0976414,-105.1019953
I 80,41.09779935,-105.1012442
I 80,41.0979506,-105.1005934
I 80,41.09863135,-105.0977802
I 80,41.09878475,-105.0970873
I 80,41.0989042,-105.0964857
I 80,41.09897425,-105.096099
I 80,41.09904805,-105.0956543
I 80,41.09910625,-105.095266
I 80,41.09916685,-105.0948074
I 80,41.09921315,-105.0943965
I 80,41.09924555,-105.0940598
I 80,41.09931245,-105.0932034
I 80,41.09951565,-105.0900726
I 80,41.0998972,-105.0838778
I 80,41.09997375,-105.0824094
I 80,41.10002095,-105.0811371
I 80,41.10003745,-105.0804374
I 80,41.10005285,-105.0794277
I 80,41.10005619,-105.0786967
I 80,41.10005475,-105.0777537
I 80,41.1000399,-105.0757456
I 80,41.0999728,-105.0691229
I 80,41.0999672,-105.0673548
I 80,41.0999754,-105.066725
I 80,41.09999625,-105.0661459
I 80,41.1000384,-105.0654277
I 80,41.1000897,-105.0648067
I 80,41.10013455,-105.064373
I 80,41.10018465,-105.0639654
I 80,41.10038285,-105.0625849
I 80,41.10051531,-105.0617096
I 80,41.10150895,-105.0551443
I 80,41.1022856,-105.0500424
I 80,41.1030089,-105.0452249
I 80,41.10303021,-105.0450685
I 80,41.10308895,-105.0446373
I 80,41.1031706,-105.0439049
I 80,41.10322425,-105.0432622
I 80,41.10326075,-105.0426138
I 80,41.1032873,-105.0417875
I 80,41.10336125,-105.0388604
I 80,41.10342685,-105.035719
I 80,41.1034265,-105.035209
I 80,41.1034093,-105.0344795
I 80,41.1033774,-105.0338171
I 80,41.1033373,-105.0332454
I 80,41.1032993,-105.0328114
I 80,41.103247,-105.0323176
I 80,41.1031774,-105.031779
I 80,41.1030985,-105.0312546
I 80,41.10290525,-105.030053
I 80,41.10228385,-105.0263254
I 80,41.10145095,-105.0212689
I 80,41.10136155,-105.020684
I 80,41.1012807,-105.0200632
I 80,41.10121915,-105.0194767
I 80,41.10117015,-105.0188629
I 80,41.10113135,-105.0182229
I 80,41.10110505,-105.0174952
I 80,41.10109815,-105.0168443
I 80,41.10110505,-105.0162363
I 80,41.1011249,-105.0156392
I 80,41.10115935,-105.0150516
I 80,41.10120395,-105.014494
I 80,41.10126135,-105.0139148
I 80,41.1013315,-105.0133245
I 80,41.10140675,-105.0127879
I 80,41.10150455,-105.0121937
I 80,41.10160755,-105.0116445
I 80,41.1017291,-105.0110613
I 80,41.1018623,-105.0104895
I 80,41.1020015,-105.0099459
I 80,41.10216385,-105.0093535
I 80,41.10345595,-105.0047584
I 80,41.10401535,-105.0027877
I 80,41.10615605,-104.9951923
I 80,41.1067176,-104.9931667
I 80,41.10687505,-104.99255
I 80,41.10693815,-104.9922774
I 80,41.1070486,-104.9917498
I 80,41.1071192,-104.9913858
I 80,41.1072065,-104.9908993
I 80,41.107311,-104.9902282
I 80,41.1073911,-104.9896229
I 80,41.10763475,-104.9876517
I 80,41.10820885,-104.9829239
I 80,41.10834735,-104.9817428
I 80,41.10856295,-104.9800042
I 80,41.10951225,-104.9721857
I 80,41.109715,-104.9704891
I 80,41.1098442,-104.9693157
I 80,41.1099238,-104.9684574
I 80,41.10998765,-104.9676197
I 80,41.1108016,-104.9551314
I 80,41.11083795,-104.9546198
I 80,41.11088225,-104.9541024
I 80,41.1109653,-104.95326
I 80,41.11145165,-104.948549
I 80,41.11254795,-104.9380759
I 80,41.1138787,-104.925259
I 80,41.11406345,-104.9235317
I 80,41.11416535,-104.9226384
I 80,41.11423425,-104.9220842
I 80,41.11431475,-104.9215051
I 80,41.1144135,-104.9208689
I 80,41.11485285,-104.9181837
I 80,41.1152657,-104.9157369
I 80,41.11602945,-104.91115
I 80,41.1162197,-104.9099972
I 80,41.11633855,-104.9092424
I 80,41.1164324,-104.9085538
I 80,41.11649815,-104.9079597
I 80,41.11655355,-104.9073341
I 80,41.1165946,-104.9067094
I 80,41.11661955,-104.9061099
I 80,41.1166357,-104.9052707
I 80,41.11666,-104.8986631
I 80,41.11668055,-104.8951147
I 80,41.1166893,-104.8921032
I 80,41.1167005,-104.890141
I 80,41.11671415,-104.8864867
I 80,41.11672726,-104.8829757
I 80,41.11672765,-104.8828726
I 80,41.11676215,-104.8736343
I 80,41.1167753,-104.8712521
I 80,41.1167812,-104.8684824
I 80,41.1167746,-104.8679361
I 80,41.1167553,-104.8674229
I 80,41.1167271,-104.8670147
I 80,41.11669575,-104.866688
I 80,41.11664945,-104.8663128
I 80,41.1165744,-104.8658212
I 80,41.1165113,-104.8654849
I 80,41.1163992,-104.8649696
I 80,41.1163306,-104.8646958
I 80,41.1161894,-104.8642065
I 80,41.11607495,-104.8638597
I 80,41.11599375,-104.8636291
I 80,41.11580551,-104.8631337
I 80,41.11577405,-104.8630509
I 80,41.11574065,-104.8629693
I 80,41.11471722,-104.8604671
I 80,41.11467811,-104.8603715
I 80,41.11464036,-104.8602792
I 80,41.1141256,-104.8590208
I 80,41.1137592,-104.8580986
I 80,41.1136373,-104.857756
I 80,41.1135119,-104.8573549
I 80,41.1134436,-104.8571021
I 80,41.11339415,-104.8568967
I 80,41.11331165,-104.8564965
I 80,41.11326825,-104.8562346
I 80,41.1132284,-104.855935
I 80,41.11319815,-104.8556291
I 80,41.11317965,-104.8553687
I 80,41.11317215,-104.8551981
I 80,41.11316685,-104.8547969
I 80,41.1131739,-104.8545206
I 80,41.1131888,-104.8542494
I 80,41.11321495,-104.853926
I 80,41.1132468,-104.8536606
I 80,41.11327951,-104.8534308
I 80,41.11331496,-104.8532246
I 80,41.11335994,-104.853002
I 80,41.11341446,-104.8527578
I 80,41.11382515,-104.8510157
I 80,41.11384801,-104.8508755
I 80,41.11387088,-104.8507352
I 80,41.11543406,-104.8436343
I 80,41.1157562,-104.8422718
I 80,41.1158723,-104.8416969
I 80,41.11598697,-104.8410464
I 80,41.11604961,-104.8406414
I 80,41.1161018,-104.8402878
I 80,41.11617185,-104.8397228
I 80,41.116245,-104.8389858
I 80,41.11629045,-104.8383787
I 80,41.1163218,-104.8377685
I 80,41.1163437,-104.8369729
I 80,41.11634895,-104.8361237
I 80,41.11634585,-104.8307216
I 80,41.11634123,-104.8287901
I 80,41.1163405,-104.8286988
I 80,41.11634285,-104.8249746
I 80,41.1163511,-104.8244041
I 80,41.1163692,-104.8238659
I 80,41.1163875,-104.8235089
I 80,41.1164246,-104.8229617
I 80,41.11647365,-104.8223971
I 80,41.1165075,-104.8220715
I 80,41.1165696,-104.8215567
I 80,41.11665085,-104.8209697
I 80,41.1180939,-104.8111159
I 80,41.11827635,-104.8098377
I 80,41.11832364,-104.8095147
I 80,41.11897943,-104.8050339
I 80,41.11899531,-104.8049259
I 80,41.11900991,-104.8048258
I 80,41.1194452,-104.8018127
I 80,41.1206741,-104.7934437
I 80,41.12068525,-104.7933678
I 80,41.12146345,-104.7879922
I 80,41.12184583,-104.7854016
I 80,41.12247824,-104.7810809
I 80,41.123096,-104.7768537
I 80,41.1235832,-104.7734696
I 80,41.1236578,-104.7729009
I 80,41.1237567,-104.7720625
I 80,41.12381715,-104.7714929
I 80,41.1238702,-104.7709412
I 80,41.12392015,-104.7703503
I 80,41.12395825,-104.7698225
I 80,41.1240264,-104.7686414
I 80,41.1240264,-104.7686414
I 80,41.1240585,-104.767845
I 80,41.12407561,-104.7669131
I 80,41.12407606,-104.7669029
I 80,41.12410715,-104.7652088
I 80,41.1241494,-104.7629057
I 80,41.12439689,-104.7478322
I 80,41.12449575,-104.7417764
I 80,41.12453435,-104.7403331
I 80,41.12457505,-104.7394333
I 80,41.1246275,-104.7386116
I 80,41.1246933,-104.7377449
I 80,41.12474705,-104.7371546
I 80,41.1248178,-104.7364734
I 80,41.1248956,-104.7357929
I 80,41.12496875,-104.7352317
I 80,41.1250942,-104.7343468
I 80,41.12518875,-104.7337386
I 80,41.12529865,-104.7330861
I 80,41.1254462,-104.7322729
I 80,41.12558265,-104.7315812
I 80,41.12572265,-104.7309157
I 80,41.12585145,-104.7303359
I 80,41.12601525,-104.7296464
I 80,41.12622475,-104.7288247
I 80,41.12638585,-104.7282211
I 80,41.12671025,-104.727087
I 80,41.1268544,-104.7266134
I 80,41.12702275,-104.7260857
I 80,41.12728925,-104.7252883
I 80,41.1279125,-104.7235177
I 80,41.12929275,-104.7196192
I 80,41.13274324,-104.7099052
I 80,41.13275643,-104.7098681
I 80,41.13283185,-104.7096557
I 80,41.1330654,-104.7090254
I 80,41.1333031,-104.7084154
I 80,41.13353135,-104.7078647
I 80,41.13378695,-104.7072837
I 80,41.13394965,-104.70693
I 80,41.1341528,-104.7065041
I 80,41.13437915,-104.7060514
I 80,41.134874,-104.7050827
I 80,41.13520036,-104.7044528
I 80,41.13521825,-104.7044156
I 80,41.1390944,-104.6968878
I 80,41.13969675,-104.6957274
I 80,41.1412625,-104.6926874
I 80,41.1426638,-104.6899591
I 80,41.1497744,-104.6761631
I 80,41.1507492,-104.6742534
I 80,41.15110595,-104.6735301
I 80,41.1514665,-104.6727775
I 80,41.15187895,-104.6718835
I 80,41.15220685,-104.6711471
I 80,41.15256725,-104.6703084
I 80,41.15296765,-104.6693405
I 80,41.15272064,-104.6699376
I 80,41.15296765,-104.6693405
I 80,41.1532829,-104.6685552
I 80,41.1535958,-104.6677425
I 80,41.1538549,-104.6670465
I 80,41.15415065,-104.6662257
I 80,41.1544212,-104.6654372
I 80,41.1546726,-104.6646816
I 80,41.1548973,-104.6639881
I 80,41.15514415,-104.6631972
I 80,41.15538065,-104.6624093
I 80,41.1555568,-104.6618008
I 80,41.15576025,-104.6610588
I 80,41.1560343,-104.6600239
I 80,41.1561988,-104.6593845
I 80,41.1563807,-104.6586437
I 80,41.15655525,-104.6578954
I 80,41.1567523,-104.6570019
I 80,41.15691615,-104.6562371
I 80,41.15700904,-104.6557752
I 80,41.157089,-104.6553792
I 80,41.15719255,-104.6548344
I 80,41.1573352,-104.6540345
I 80,41.1574862,-104.6531487
I 80,41.157598,-104.6524543
I 80,41.15774255,-104.6514899
I 80,41.1578152,-104.6509694
I 80,41.15793455,-104.6500586
I 80,41.1580101,-104.6494448
I 80,41.1580983,-104.6486612
I 80,41.1581613,-104.6480541
I 80,41.1582384,-104.6472446
I 80,41.158299,-104.6465232
I 80,41.1583717,-104.6455406
I 80,41.1584255,-104.6447162
I 80,41.15846335,-104.6440325
I 80,41.1584969,-104.6432897
I 80,41.1585382,-104.6421723
I 80,41.1585622,-104.6411826
I 80,41.1585704,-104.6405025
I 80,41.1585695,-104.6395073
I 80,41.15852695,-104.6334135
I 80,41.1584558,-104.6248546
I 80,41.15839735,-104.6168221
I 80,41.1583342,-104.6004226
I 80,41.15827315,-104.5865049
I 80,41.15822925,-104.5753298
I 80,41.15822645,-104.5629886
I 80,41.15823275,-104.5606262
I 80,41.15823263,-104.5604174
I 80,41.1582289,-104.5541502
I 80,41.1582299,-104.5335191
I 80,41.158227,-104.5286185
I 80,41.15821575,-104.5267051
I 80,41.15819075,-104.5249498
I 80,41.15814189,-104.5225763
I 80,41.1580424,-104.5176995
I 80,41.15763515,-104.4983288
I 80,41.1575017,-104.4917627
I 80,41.1569452,-104.4653595
I 80,41.15680485,-104.4585438
I 80,41.1565571,-104.4470574
I 80,41.1565377,-104.4459397
I 80,41.15653135,-104.444822
I 80,41.1565357,-104.4440217
I 80,41.1565463,-104.4434123
I 80,41.15657415,-104.4422957
I 80,41.15660445,-104.4414481
I 80,41.1572629,-104.4275089
I 80,41.15738195,-104.4248242
I 80,41.15764095,-104.419363
I 80,41.1576825,-104.418354
I 80,41.1577049,-104.417697
I 80,41.15772055,-104.4170913
I 80,41.15773615,-104.4162284
I 80,41.15774115,-104.4148781
I 80,41.15773005,-104.41112
I 80,41.15771676,-104.4075852
I 80,41.15768351,-104.3989424
I 80,41.1576746,-104.3966264
I 80,41.15765425,-104.3913388
I 80,41.157533,-104.3587987
I 80,41.15753655,-104.3572686
I 80,41.157552,-104.3550452
I 80,41.15758099,-104.3494555
I 80,41.15758345,-104.3488576
I 80,41.1575964,-104.3470528
I 80,41.1576072,-104.3462581
I 80,41.15763655,-104.3452964
I 80,41.157689,-104.3442212
I 80,41.1577492,-104.3432729
I 80,41.15781875,-104.342449
I 80,41.15787925,-104.3418381
I 80,41.15798385,-104.3408916
I 80,41.15835675,-104.337808
I 80,41.15847645,-104.3367719
I 80,41.15857655,-104.3358036
I 80,41.15863055,-104.3351768
I 80,41.1587064,-104.3341327
I 80,41.158761,-104.3331305
I 80,41.1587965,-104.3321668
I 80,41.15881465,-104.3311118
I 80,41.1588177,-104.3299503
I 80,41.15879885,-104.3156547
I 80,41.15880085,-104.313997
I 80,41.1587952,-104.3128251
I 80,41.15877555,-104.2967669
I 80,41.15876765,-104.2938644
I 80,41.15876675,-104.2895495
I 80,41.1587542,-104.2845047
I 80,41.15874995,-104.2796444
I 80,41.1587173,-104.2622916
I 80,41.15870492,-104.2538408
I 80,41.1587049,-104.2538333
I 80,41.15869855,-104.2496591
I 80,41.1586913,-104.247733
I 80,41.1586899,-104.2449091
I 80,41.1586786,-104.2404797
I 80,41.15867535,-104.237427
I 80,41.15866745,-104.2342566
I 80,41.1586581,-104.2334592
I 80,41.15864405,-104.2328836
I 80,41.15862325,-104.2323068
I 80,41.158593,-104.2316849
I 80,41.1585454,-104.2309016
I 80,41.15845425,-104.2297359
I 80,41.1583753,-104.2289111
I 80,41.15831345,-104.228339
I 80,41.1582188,-104.2275556
I 80,41.1581372,-104.226948
I 80,41.15805715,-104.2264021
I 80,41.15796495,-104.2258212
I 80,41.1578659,-104.2252392
I 80,41.15774625,-104.2245807
I 80,41.1576174,-104.2239131
I 80,41.15748955,-104.223286
I 80,41.15737155,-104.2227404
I 80,41.15725825,-104.2222494
I 80,41.1569692,-104.2210796
I 80,41.15571885,-104.2162153
I 80,41.15509625,-104.2137716
I 80,41.1526068,-104.2040995
I 80,41.1521139,-104.2021277
I 80,41.15169355,-104.2003532
I 80,41.15147805,-104.1994022
I 80,41.1511808,-104.1980504
I 80,41.1509506,-104.1969738
I 80,41.15082505,-104.1963656
I 80,41.1505912,-104.1951922
I 80,41.150385,-104.1941285
I 80,41.15014075,-104.1928171
I 80,41.1500299,-104.1921958
I 80,41.149798,-104.1908483
I 80,41.1496135,-104.1897192
I 80,41.14931095,-104.1877498
I 80,41.1491533,-104.1866597
I 80,41.1490352,-104.1858015
I 80,41.14880265,-104.1840103
I 80,41.1486754,-104.1829617
I 80,41.14854335,-104.1818215
I 80,41.14839375,-104.1804052
I 80,41.14827355,-104.179193
I 80,41.14820535,-104.1784504
I 80,41.14808335,-104.1770188
I 80,41.1479353,-104.1750305
I 80,41.1478445,-104.1736095
I 80,41.1477742,-104.1724178
I 80,41.1477073,-104.1710588
I 80,41.1476531,-104.1697318
I 80,41.14759935,-104.1680229
I 80,41.14757565,-104.16703
I 80,41.1475553,-104.1659179
I 80,41.1475462,-104.1650732
I 80,41.147538,-104.1636079
I 80,41.1475459,-104.1622017
I 80,41.14756175,-104.1608607
I 80,41.14758415,-104.159673
I 80,41.14760368,-104.1589124
I 80,41.1476077,-104.1587558
I 80,41.1476482,-104.1575033
I 80,41.1476945,-104.1563472
I 80,41.14775715,-104.1550319
I 80,41.1478354,-104.1536454
I 80,41.1496463,-104.1239399
I 80,41.149721,-104.1228343
I 80,41.1497736,-104.1222483
I 80,41.14983965,-104.1216574
I 80,41.1499166,-104.1210821
I 80,41.15001135,-104.1204713
I 80,41.1501303,-104.1198119
I 80,41.1502652,-104.1191446
I 80,41.1504011,-104.1185454
I 80,41.15053595,-104.1180113
I 80,41.1506906,-104.117449
I 80,41.150855,-104.1168959
I 80,41.1510361,-104.1163337
I 80,41.1512202,-104.1158034
I 80,41.151417,-104.115276
I 80,41.15168085,-104.1146215
I 80,41.1519255,-104.1140564
I 80,41.1521476,-104.1135807
I 80,41.1524024,-104.113067
I 80,41.15264235,-104.1126116
I 80,41.15365415,-104.1108162
I 80,41.1567691,-104.1053664
I 80,41.16047305,-104.0988723
I 80,41.16315177,-104.0941853
I 80,41.1648794,-104.0911643
